id_str,created_at,place,source,text,coordinates,geo,is_quote_status,retweet_count,quote_count,reply_count,user_created_at,user_description,user_followers_count,user_following,user_friends_count,user_id_str,user_location,user_name,user_statuses_count
971444869381140481,Wed Mar 07 17:58:00 +0000 2018,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","In 2017 Kingston Wharves realized a number of initiatives, outlined in its strategic development plan, allowing it… https://t.co/yRyxdB8zHu",,,False,0,0,0,Tue Jun 16 23:48:40 +0000 2009,"https://t.co/HAMJ8YwPer @ Twitter for The Latest In Caribbean & International SME Business News, Empowering Leaders and Entrepreneurs. Follow, Stay Current",534,,101,47779740,Silicon Mountain Mandeville Ja,Businessuiteonline.com,5939
967830696478814210,Sun Feb 25 18:36:34 +0000 2018,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","A waiting game:

US embassy. 
Banks on Fridays. 
Tax office.
Public hospitals.
Kingston wharves. 
Price Smart bakery.
The one.",,,False,2,1,0,Mon Mar 08 02:57:55 +0000 2010,"Please, hurt my feelings so i can tell you how i really fucking feel 🙃

#Tallsome #Womanizer #SuperNova 🇯🇲",2068,,632,120953131,Jamaica,Tallsome Lee 🇯🇲🌴,219346
966707656328122368,Thu Feb 22 16:14:00 +0000 2018,,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","https://t.co/0Y0FAPNee9
PM hails Kingston Wharves' Total Logistics Facility",,,False,0,0,0,Fri Apr 22 13:21:25 +0000 2016,"JamaicaPCS will foster integration and
transparency, which will give
members of the port community access to information in real time.",41,,106,723501967641735168,Jamaica,Jamaica PCS,494
963918226219503621,Wed Feb 14 23:29:48 +0000 2018,,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Kingston Wharves jumps $5.55 to new high
https://t.co/KkiS4uAHCt https://t.co/PeYcwWEJo0",,,False,0,0,0,Mon Jun 03 18:37:10 +0000 2013,"IC Insider is the online magazine of Investor’s Choice, Jamaica’s leading source of information about the business and financial markets.",1094,,117,1480386943,Kingston Jamaica,IC Insider,10401
963915302680584192,Wed Feb 14 23:18:11 +0000 2018,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Kingston Wharves jumps $5.55 to new high https://t.co/AdNVaznOuY via @ICInsider,,,False,1,0,0,Sun Apr 28 22:10:28 +0000 2013,"Chartered Accountant, Financial Analyst, school Holmwood, South West London College. Directorship, Jamaican Teas. Investor's Choice, http://ICInsider.com",425,,50,1388039174,"Kingston, Jamaica",John Jackson,6257
963915264306896896,Wed Feb 14 23:18:02 +0000 2018,,"<a href=""http://www.linkedin.com/"" rel=""nofollow"">LinkedIn</a>",Kingston Wharves jumps $5.55 to new high https://t.co/1OKoU8uYrV,,,False,0,0,0,Mon Jun 03 18:37:10 +0000 2013,"IC Insider is the online magazine of Investor’s Choice, Jamaica’s leading source of information about the business and financial markets.",1094,,117,1480386943,Kingston Jamaica,IC Insider,10401
963759384386994176,Wed Feb 14 12:58:37 +0000 2018,,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","Pulse, Kingston Wharves lead JSE gains https://t.co/5xVhu08yj9 https://t.co/OQSRC7T4BX",,,False,0,0,0,Mon Apr 14 11:52:10 +0000 2014,Get the real story on Jamaica and the Caribbean from the Region's #1 digital news source. Download the app TODAY! https://loopne.ws/yRXbUZHfh8,41083,,444,2443768622,Jamaica,Loop Jamaica,52186
963006118317494274,Mon Feb 12 11:05:25 +0000 2018,,"<a href=""http://app.stockboard.com/"" rel=""nofollow"">Stockboard</a>","$KW Kennedy Wilson Leases Remaining 52,900 sq ft of Office Space at The Chase in Dublin, Ireland... - https://t.co/sFtIfp6TaC",,,False,0,0,0,Thu Feb 04 10:18:01 +0000 2016,,489,,39,4858453045,"Vancouver, British Columbia",Stockboard Media Inc,111441
960642381828841472,Mon Feb 05 22:32:46 +0000 2018,,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","JSE Daily: Sagicor X Fund, Kingston Wharves Hit New Highs – Feb 05, 2018 https://t.co/mGYnILFez2",,,False,0,0,0,Sun Oct 02 02:38:22 +0000 2011,"💰Stock Markets In the Caribbean - Your Best Resource
📈Market Updates
📝Analysis
📰News
📊Portfolio Tracking & More

Join Here: http://bit.ly/3nM3nJF",2686,,485,383545544,Jamaica,MoneyMax101📊,7354
959131745818939392,Thu Feb 01 18:30:02 +0000 2018,,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","The Lloyd's List Americas awards is delighted to have @ShipFed President Michael Broad and Grantley Stephenson, CEO… https://t.co/F1Ei6sVOt1",,,False,0,0,0,Thu Feb 05 13:45:27 +0000 2009,Validated and curated news and analysis across global shipping markets.,61824,,2494,20148724,Global,Lloyd's List,52170
959020165471113216,Thu Feb 01 11:06:39 +0000 2018,,"<a href=""http://app.stockboard.com/"" rel=""nofollow"">Stockboard</a>","$KW Kennedy Wilson Acquires Two Multifamily Properties in Salt Lake City, Utah for $93M... - https://t.co/TLmotm4S1V",,,False,0,0,0,Thu Feb 04 10:18:01 +0000 2016,,489,,39,4858453045,"Vancouver, British Columbia",Stockboard Media Inc,111441
958657606234595328,Wed Jan 31 11:05:58 +0000 2018,,"<a href=""http://app.stockboard.com/"" rel=""nofollow"">Stockboard</a>",$KW Kennedy Wilson to Announce Fourth Quarter and FY 2017 Earnings... - https://t.co/uzwo17HhQa,,,False,0,0,0,Thu Feb 04 10:18:01 +0000 2016,,489,,39,4858453045,"Vancouver, British Columbia",Stockboard Media Inc,111441
957320055490039808,Sat Jan 27 18:31:02 +0000 2018,"{'attributes': {}, 'bounding_box': {'coordinates': [[[-78.368878, 17.705786], [-78.368878, 18.525029], [-76.183028, 18.525029], [-76.183028, 17.705786]]], 'type': 'Polygon'}, 'country': 'Jamaica', 'country_code': 'JM', 'full_name': 'Jamaica', 'id': 'd66ca907ceb62690', 'name': 'Jamaica', 'place_type': 'country', 'url': 'https://api.twitter.com/1.1/geo/id/d66ca907ceb62690.json'}","<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",The launch of Kingston Wharves Total Logistics Centre. Yet another piece of Jamaica's Global… https://t.co/UYF3ViCMjs,"{'coordinates': [-76.8, 17.9833], 'type': 'Point'}","{'coordinates': [17.9833, -76.8], 'type': 'Point'}",False,2,0,0,Wed May 08 18:36:54 +0000 2013,Leveraging the Power of Speed and Connectivity. A government-backed initiative to establish Jamaica as a global logistics node within the Americas.,1059,,801,1413560323,Jamaica,Jalogisticshub,4371
957245263642611712,Sat Jan 27 13:33:50 +0000 2018,,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",PM hails Kingston Wharves' Total Logistics Facility https://t.co/UpKclfaHQ5,,,False,0,0,0,Wed May 08 18:36:54 +0000 2013,Leveraging the Power of Speed and Connectivity. A government-backed initiative to establish Jamaica as a global logistics node within the Americas.,1059,,801,1413560323,Jamaica,Jalogisticshub,4371
957029407394353153,Fri Jan 26 23:16:06 +0000 2018,,"<a href=""http://www.madvertmultimedia.com/home"" rel=""nofollow"">Madvert Multimedia</a>",Holness Optimistic about Kingston Wharves’ Job Creating Expansion #Trending - https://t.co/0m5Ran5zZw,,,False,0,0,0,Thu Dec 04 02:31:53 +0000 2014,"MadvertMultimedia is a multidimensional organization that offers a wide range of services which include short films, documentaries, music and videos production.",225,,72,2904568179,"Kingston,Jamaica",MadVert Multimedia,19868
957029135968239616,Fri Jan 26 23:15:01 +0000 2018,,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",Holness Optimistic about Kingston Wharves’ Job Creating Expansion https://t.co/LNALySNzRA,,,False,0,0,0,Wed Oct 05 03:19:03 +0000 2011,"█▀░█▀█░█░░░█░░░█▀█░█░█░█░░░░█▀█▀█░█▀ █▀░█░█░█░░░█░░░█░█░█░█░█░▀▀░█░█░█░█▀ ▀░░▀▀▀░▀▀▀░▀▀▀░▀▀▀░▀▀░▀▀░░░
Watch Movies,TV Shows, Music Videos, Live TV",393,,1640,385226650,,WatchAnything.info,19514
956684398778290181,Fri Jan 26 00:25:09 +0000 2018,,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",Coming up in #PTN: Kingston Wharves Limited opens its Total Logistics Facility #TVJNews,,,False,0,0,0,Tue Oct 05 09:09:28 +0000 2010,The Official Twitter Profile for Television Jamaica.,198646,,266,198807954,"Kingston, Jamaica",TVJ,107968
956673043379744773,Thu Jan 25 23:40:02 +0000 2018,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",At the official opening of  Kingston Wharves Ltd Total  Logistics Centre https://t.co/Kup3OXbuTP,,,False,0,0,0,Tue Aug 23 15:17:37 +0000 2011,"Member of Parliament NW Manchester 
Vice President-Peoples National Party 
Father~Husband~Friend 
#Passionate about #NationBuilding & #SocialJustice",7136,,1037,360658152,Jamaica,Mikael A. Phillips,3944
956645311291805696,Thu Jan 25 21:49:50 +0000 2018,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@Jamprocorp proud of Kingston WHARVES Ltd. launch of their Total Logistics Facility in Port of Kingston.  21st cent… https://t.co/Ph6AgR1acP,,,False,4,0,0,Sat Mar 24 08:31:08 +0000 2012,"Economic development executive, passionate about bringing Jamaica into the 21st century and building a foundation for sustainable growth",350,,205,535232352,"Kingston, Jamaica",Diane Edwards,604
955462686992666624,Mon Jan 22 15:30:30 +0000 2018,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","PM Holness to open Kingston Wharves Logistics Facility
Details: https://t.co/QCxKLiuWME https://t.co/VkKS0I4puH",,,False,3,0,1,Tue Apr 22 04:40:35 +0000 2008,Jamaica's Number 1 Daily Newspaper: Every Day Matters,260473,,312,14470793,"Kingston, Jamaica",Jamaica Observer,203120
954141428069826560,Fri Jan 19 00:00:18 +0000 2018,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Kingston Wharves stock. Imma need you to get it together. Thanks.,,,False,0,0,0,Tue Mar 02 21:10:31 +0000 2010,"Lover of life, family and friends, Mother, sister, daughter, friend... My tweets are idle banter so please do not take seriously. Just play nicely!",2127,,896,119160251,"Everywhere, and then some...",Alicia B.,33758
951825400199557122,Fri Jan 12 14:37:14 +0000 2018,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Jobs Postings Caribbean: Mechanic (Kingston, Jamaica) - Kingston Wharves Li... https://t.co/TMoskP6vSm",,,False,0,0,0,Mon Jun 27 18:11:47 +0000 2011,Job search agent for The Writing Solution (Careerwisechoice),534,,204,325079329,"Kingston, Jamaica","Jobs, News & Views Jamaica",13992
948948811170435072,Thu Jan 04 16:06:41 +0000 2018,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Kingston Wharves Launches Auto Logistics Centre - https://t.co/paotrpg5rv #GoogleAlerts FCFA, we offer to handler a… https://t.co/JbMz9T2WC6",,,False,0,0,0,Tue Mar 20 16:49:10 +0000 2012,,13,,86,531516837,,alvin,653
948948327646814209,Thu Jan 04 16:04:46 +0000 2018,,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","FCFA, we offer to handler all your logistics Warehouse need solution call at (601)665-4821 ext.1 https://t.co/yod1qnU3yJ",,,False,0,0,0,Fri Jun 11 14:27:38 +0000 2010,,40,,550,154542329,,alvin brown,2040
944820290349084673,Sun Dec 24 06:41:25 +0000 2017,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",ATL unlocks prime properties with Kingston Wharves deal https://t.co/CYSIyly4F1 via @jamaicaobserver,,,False,0,0,0,Mon May 24 20:05:46 +0000 2010,"Dawgen Global is an integrated multidisciplinary professional service firm providing services worldwide. Our Services includes: Audit ,Advisory, Tax, Accounting",735,,238,147689176,Caribbean Head Office -Jamaica,Dawgen Global,46224
944694124845977600,Sat Dec 23 22:20:05 +0000 2017,,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows</a>",Kingston Wharves Limited commissions Global #Logistics Centre - #JAM @JamaicaGleaner https://t.co/07n37exbsz,,,False,2,0,0,Thu May 07 14:23:04 +0000 2009,"Official account of Paul Hay, #PHC Projects (@PH_AECo) founder. I tweet on #Politics, #Economy, #Society & #Technology in Jamaica & the Cayman Islands. #JM  #KY",3660,,3552,38439288,"Kingston, Jamaica",Paul A. Hay,227687
944224760850014208,Fri Dec 22 15:15:00 +0000 2017,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",ATL unlocks prime properties with Kingston Wharves deal https://t.co/tojU5GQo4t https://t.co/q2E2MrLL3C,,,False,1,0,0,Tue Apr 22 04:40:35 +0000 2008,Jamaica's Number 1 Daily Newspaper: Every Day Matters,260473,,312,14470793,"Kingston, Jamaica",Jamaica Observer,203120
944218893891129344,Fri Dec 22 14:51:41 +0000 2017,,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",ATL unlocks prime properties with Kingston Wharves deal https://t.co/nrLKrClfKv,,,False,0,0,0,Wed May 08 18:36:54 +0000 2013,Leveraging the Power of Speed and Connectivity. A government-backed initiative to establish Jamaica as a global logistics node within the Americas.,1059,,801,1413560323,Jamaica,Jalogisticshub,4371
943745351202123776,Thu Dec 21 07:30:00 +0000 2017,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Kingston Wharves commissions Global Logistics Centre https://t.co/4BAWEmzGoq https://t.co/PcOdidYIlZ,,,False,2,0,0,Tue Apr 22 04:40:35 +0000 2008,Jamaica's Number 1 Daily Newspaper: Every Day Matters,260473,,312,14470793,"Kingston, Jamaica",Jamaica Observer,203120
943488822221901824,Wed Dec 20 14:30:39 +0000 2017,,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",Kingston Wharves launches auto Logistics Centre. #JISNews #JISVoice  https://t.co/ijYo82YS7j https://t.co/cyPDLfqbeg,,,False,5,0,0,Fri Jun 17 18:59:17 +0000 2011,"Join the official page for the Jamaica Information Service, #1 source for information and Government of Jamaica news. JIS - The Voice of Jamaica.",57409,,401,319212589,Jamaica,JIS News,34253
943406513674125312,Wed Dec 20 09:03:35 +0000 2017,,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>",Kingston Wharves Launches Auto Logistics Centre https://t.co/VqMDTAvcrd,,,False,0,0,0,Fri Feb 21 04:06:40 +0000 2014,The Caribbean's Hottest Television Station,983,,1770,2355797043,Jamaica,BOJTV,38426
943211587434876928,Tue Dec 19 20:09:01 +0000 2017,,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","https://t.co/y9b5kKlFtO
Kingston Wharves Limited commissions Global Logistics Centre",,,False,0,0,0,Fri Apr 22 13:21:25 +0000 2016,"JamaicaPCS will foster integration and
transparency, which will give
members of the port community access to information in real time.",41,,106,723501967641735168,Jamaica,Jamaica PCS,494
943176082227892224,Tue Dec 19 17:47:56 +0000 2017,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Kingston Wharves commissions Global Logistics Centre
Details: https://t.co/YNN6sXUH3m https://t.co/VU833qzBNJ",,,False,0,1,0,Tue Apr 22 04:40:35 +0000 2008,Jamaica's Number 1 Daily Newspaper: Every Day Matters,260473,,312,14470793,"Kingston, Jamaica",Jamaica Observer,203120
943096404838371328,Tue Dec 19 12:31:19 +0000 2017,,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",Kingston Wharves Limited commissions Global Logistics Centre https://t.co/kZ6PhJtBB3,,,False,0,0,0,Wed May 08 18:36:54 +0000 2013,Leveraging the Power of Speed and Connectivity. A government-backed initiative to establish Jamaica as a global logistics node within the Americas.,1059,,801,1413560323,Jamaica,Jalogisticshub,4371
942887689745043456,Mon Dec 18 22:41:57 +0000 2017,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Today I got the opportunity to tour Kingston Wharves Ltd Port &amp; Logistics Centre, the private sector leading the wa… https://t.co/XFsQovXczi",,,False,3,0,0,Tue Aug 23 15:17:37 +0000 2011,"Member of Parliament NW Manchester 
Vice President-Peoples National Party 
Father~Husband~Friend 
#Passionate about #NationBuilding & #SocialJustice",7136,,1037,360658152,Jamaica,Mikael A. Phillips,3944
941891995601133568,Sat Dec 16 04:45:25 +0000 2017,,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",Tap into benefits of new logistics centre - Stephenson - The Kingston Wharves Limited (KWL) Global Logistics Centre… https://t.co/lXyRGMH4W6,,,False,0,0,0,Tue Jun 03 17:24:01 +0000 2014,Zyite is global retailer.,1749,,3666,2543982944,www.zyite.com,Zyite.com,1608844
941625177632395264,Fri Dec 15 11:05:11 +0000 2017,,"<a href=""http://app.stockboard.com/"" rel=""nofollow"">Stockboard</a>","$KW Kennedy Wilson Acquires 124-Unit Northbank Apartments in Dublin, Ireland for €45 Million... - https://t.co/AW2mgRfjJr",,,False,0,0,0,Thu Feb 04 10:18:01 +0000 2016,,489,,39,4858453045,"Vancouver, British Columbia",Stockboard Media Inc,111441
941262793608695808,Thu Dec 14 11:05:12 +0000 2017,,"<a href=""http://app.stockboard.com/"" rel=""nofollow"">Stockboard</a>",$KW Kennedy Wilson Acquires 179-Unit Apartment Community in Portland for $60 Million... - https://t.co/0ucO6Abeog,,,False,0,0,0,Thu Feb 04 10:18:01 +0000 2016,,489,,39,4858453045,"Vancouver, British Columbia",Stockboard Media Inc,111441
940612436490670080,Tue Dec 12 16:00:55 +0000 2017,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://t.co/fm9DkTGD7h,,,False,0,0,0,Sun Apr 17 21:58:43 +0000 2016,,8,,9,721820207350693889,,Marsha Brandin,16
940531202104217600,Tue Dec 12 10:38:07 +0000 2017,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","#JAMAICA: MS Monarch, which has a carrying capacity of 2,700 passengers, plus an additional 900 crew members, docke… https://t.co/eScSJmYbLy",,,False,0,0,0,Wed Dec 28 11:43:07 +0000 2011,A television channel featuring news and current affairs from and about the Caribbean.,8743,,6,448805820,United Kingdom,CaribbeanNewsNetwork,84342
940416044019212288,Tue Dec 12 03:00:31 +0000 2017,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Kingston Wharves offers calm waters for two cruise vessels https://t.co/QASo0c0R2n,,,False,0,0,0,Wed Mar 18 21:26:44 +0000 2009,"Director- Sales & Marketing Glamour Destination DMC- Transportation, Meetings, Incentives, Events. Consultant - Hospitality, Tourism and Management.",1082,,2447,25158818,Jamaica,Myrtle Dwyer,4194
940411135127425026,Tue Dec 12 02:41:01 +0000 2017,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Two cruise ships docked at Kingston Wharves today. 
Never happened before. 

If ships were at capacity would have t… https://t.co/o6BugRnX1H",,,False,0,0,0,Sat Dec 27 02:41:27 +0000 2008,Man of the world.,468,,244,18400596,"Kingston, Jamaica ",Amun-Ra,30011
940334011792134144,Mon Dec 11 21:34:33 +0000 2017,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",Kingston Wharves offers calm waters for two cruise vessels https://t.co/Srnoo0hZ36,,,False,0,0,0,Tue May 22 19:48:48 +0000 2012,CBC is committed to providing its members with opportunities and resources to create stronger alliances that will result in increased profits.,122,,21,587699183,New York,CBC,25437
940333075019509760,Mon Dec 11 21:30:50 +0000 2017,,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","Kingston Wharves offers calm waters for two cruise vessels - The Port of Kingston, specifically Kingston Wharves, w… https://t.co/mgO4aQFuds",,,False,0,0,0,Mon Jul 15 21:45:17 +0000 2013,Zyite is a digital media provider,2885,,4818,1596829382,http://www.zyite.com/,Zyite.news,1465642
940324871313248262,Mon Dec 11 20:58:14 +0000 2017,,"<a href=""http://jamaica-gleaner.com"" rel=""nofollow"">GleanerViaDrupal</a>",Kingston Wharves offers calm waters for two cruise vessels - https://t.co/RGj6HhKXpV,,,False,7,0,1,Mon May 18 20:04:59 +0000 2009,"Jamaica's most trusted news source for 186 years. Where life unfolds. Follow for news, sports, business, lifestyle, entertainment and commentary.",305590,,602,40954616,Jamaica,Jamaica Gleaner,162209
940252440292716544,Mon Dec 11 16:10:25 +0000 2017,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","""The city of Kingston is to welcome thousands of visitors this morning when the MS Monarch Cruise Ship docks at the… https://t.co/M9NHqGfpoh",,,False,0,0,1,Wed Jul 20 05:54:01 +0000 2011,Whispers would deafen me now,335,,118,338854059,Where the Wild Things Are,JAHMAICANN🇯🇲,180979
938001309306970112,Tue Dec 05 11:05:14 +0000 2017,,"<a href=""http://app.stockboard.com/"" rel=""nofollow"">Stockboard</a>",$KW Kennedy Wilson Redeems All $55 Million of 7.75% Senior Notes Due 2042... - https://t.co/hSeFMla47g,,,False,0,0,1,Thu Feb 04 10:18:01 +0000 2016,,489,,39,4858453045,"Vancouver, British Columbia",Stockboard Media Inc,111441
937639001510596608,Mon Dec 04 11:05:33 +0000 2017,,"<a href=""http://app.stockboard.com/"" rel=""nofollow"">Stockboard</a>",$KW Kennedy Wilson Signs Largest Dublin Office Lease This Cycle at Capital Dock Development... - https://t.co/b850cmyQed,,,False,0,0,0,Thu Feb 04 10:18:01 +0000 2016,,489,,39,4858453045,"Vancouver, British Columbia",Stockboard Media Inc,111441
933290263740420096,Wed Nov 22 11:05:13 +0000 2017,,"<a href=""http://app.stockboard.com/"" rel=""nofollow"">Stockboard</a>",$KW Kennedy Wilson Acquires 343-Unit Apartment Community in Greater Bellevue for $135 Million... - https://t.co/bFbWt4XdD6,,,False,0,0,0,Thu Feb 04 10:18:01 +0000 2016,,489,,39,4858453045,"Vancouver, British Columbia",Stockboard Media Inc,111441
932698040133136385,Mon Nov 20 19:51:56 +0000 2017,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",My patience with Kingston Wharves is a lesson in the power of prayer,,,False,0,0,0,Wed Jun 25 20:36:47 +0000 2008,"Real estate . I help you find it. Send me a message to sell or buy now!  
 Amazon Affiliate
https://amzn.to/33Mv12k


 #realestate
#sales #rentals",5863,,712,15236312,Jamaica,Real Estate Agent,219479
932439531806232578,Mon Nov 20 02:44:42 +0000 2017,,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>",15 High-Powered WEAPONS &amp; OVER 4000 Rounds of Ammunition SEIZED at the Kingston Wharves. https://t.co/6TgFwxw9kS,,,False,0,0,0,Thu Jul 23 00:09:15 +0000 2009,"FiWEH life provides breaking news, entertainment, music, videos, fashion, politics and culture Infotainment for the Caribbean diaspora worldwide.",1061,,357,59299156,Worldwide,FiWEH Life,886043
931946683159711745,Sat Nov 18 18:06:18 +0000 2017,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Kingston Wharves to open two #logistics centres - #JAM @JamaicaGleaner https://t.co/GO21YpDp8J,,,False,4,0,0,Thu May 07 14:23:04 +0000 2009,"Official account of Paul Hay, #PHC Projects (@PH_AECo) founder. I tweet on #Politics, #Economy, #Society & #Technology in Jamaica & the Cayman Islands. #JM  #KY",3660,,3552,38439288,"Kingston, Jamaica",Paul A. Hay,227687
931097797633421312,Thu Nov 16 09:53:08 +0000 2017,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","New logistics centres for Kingston Wharves 
#NewLogistics #KingstonWharves #ProjectCargo #Cargo #HeavyLift… https://t.co/WPWmR1ovZL",,,False,0,0,0,Fri Jul 23 17:38:49 +0000 2010,Delivering essential information on the movement of over-dimensional & heavy cargoes across all transport modes. Check out our Instagram - hlpfi_magazine,5091,,1743,169990101,4 Cobden CourtWimpole CloseBromleyKentBR2 9JF,Heavy Lift & Project Forwarding International,7170
930886639244554240,Wed Nov 15 19:54:04 +0000 2017,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",Kingston Wharves to open two logistics centres https://t.co/s2DGrNK8fa,,,False,0,0,0,Tue May 22 19:48:48 +0000 2012,CBC is committed to providing its members with opportunities and resources to create stronger alliances that will result in increased profits.,122,,21,587699183,New York,CBC,25437
930855110669946881,Wed Nov 15 17:48:47 +0000 2017,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Kingston Wharves eyes further growth with new logistics facility https://t.co/bVIRS3cG0j via @jamaicaobserver,,,False,0,0,0,Mon Jun 29 21:17:03 +0000 2015,,612,,509,3260448187,Jamaica,Observer Business,3228
930795509157068801,Wed Nov 15 13:51:57 +0000 2017,,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",Growth at Kingston Wharves... https://t.co/IwaDJ6hzGe,,,False,1,0,0,Fri Feb 21 16:23:26 +0000 2014,Factories Corporation of Jamaica Limited is a government agency with responsibilities for the development and management of industrial and commercial space.,222,,190,2355033998,17 Knutsford Boulevard,Factories Corporation of Jamaica Limited - FCJ,1488
930794117227040770,Wed Nov 15 13:46:25 +0000 2017,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Kingston Wharves eyes further growth with new logistics facility https://t.co/VJNFrcBYLH https://t.co/4rIjqDomK9,,,False,11,1,1,Tue Apr 22 04:40:35 +0000 2008,Jamaica's Number 1 Daily Newspaper: Every Day Matters,260473,,312,14470793,"Kingston, Jamaica",Jamaica Observer,203120
930784889082925057,Wed Nov 15 13:09:45 +0000 2017,,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",Kingston Wharves eyes further growth with new logistics facility https://t.co/dxV6mJxNvg,,,False,0,0,0,Wed May 08 18:36:54 +0000 2013,Leveraging the Power of Speed and Connectivity. A government-backed initiative to establish Jamaica as a global logistics node within the Americas.,1059,,801,1413560323,Jamaica,Jalogisticshub,4371
930779531279065090,Wed Nov 15 12:48:27 +0000 2017,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Kingston Wharves eyes further growth with new logistics facility https://t.co/EScVi9Nb6m,,,False,1,0,0,Sun Apr 19 18:40:59 +0000 2009,,2079,,129,33275038,"ÜT: 18.003908,-76.784123",Graham Jervis 🇯🇲,176540
930779100704276487,Wed Nov 15 12:46:45 +0000 2017,,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",Kingston Wharves to open two logistics centres https://t.co/ey66SAUcam,,,False,0,0,0,Mon May 24 20:05:46 +0000 2010,"Dawgen Global is an integrated multidisciplinary professional service firm providing services worldwide. Our Services includes: Audit ,Advisory, Tax, Accounting",735,,238,147689176,Caribbean Head Office -Jamaica,Dawgen Global,46224
930753594801913856,Wed Nov 15 11:05:24 +0000 2017,,"<a href=""http://app.stockboard.com/"" rel=""nofollow"">Stockboard</a>",$KW Kennedy Wilson Completes $304M of Asset Sales in the United States and Ireland... - https://t.co/J2gjPnt8SE,,,False,0,0,0,Thu Feb 04 10:18:01 +0000 2016,,489,,39,4858453045,"Vancouver, British Columbia",Stockboard Media Inc,111441
930676976087715840,Wed Nov 15 06:00:56 +0000 2017,,"<a href=""http://www.einnews.com"" rel=""nofollow"">EIN Presswire</a>",Kingston Wharves eyes further growth with new logistics facility https://t.co/vyosNELQQw,,,False,0,0,0,Thu Jul 14 10:13:49 +0000 2011,EIN Presswire is Everyone's Internet News Presswire™. We make issuing and distributing press releases easy and affordable.,1295,,1068,335215790,"Washington, D.C.",EIN Presswire: Intl Trade Newswire,33194
